id	offset	orig_size_bytes	english	control_codes	n_chars	n_lines	references	context	french	status
ODYSSEY-TXT-003423	0x0417FE6	13	CASCADEBADGE		12	1	0x03F5BD0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003424	0x0417FF3	13	THUNDERBADGE		12	1	0x03F5BD4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003425	0x0418000	13	RAINBOWBADGE		12	1	0x03F5BD8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003426	0x041800D	10	SOULBADGE		9	1	0x03F5BDC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003427	0x0418017	11	MARSHBADGE		10	1	0x03F5BE0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003428	0x0418022	13	VOLCANOBADGE		12	1	0x03F5BE4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003429	0x041802F	11	EARTHBADGE		10	1	0x03F5BE8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003430	0x041805D	4	B1F		3	1	0x03E0228,0x03F5B50,0x03F5C2C,0x03F5CF0	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003431	0x0418061	4	B2F		3	1	0x03E0230,0x03F5B4C,0x03F5C30	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003432	0x0418065	4	B3F		3	1	0x03F5B48	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003433	0x0418069	4	B4F		3	1	0x03E0238,0x03F5B44,0x03F5C34	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003434	0x041806D	8	ROOFTOP		7	1	0x03F5B80,0x03F5CEC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003435	0x0418075	8	Now on:		7	1	0x00CB630	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003436	0x041807D	17	LINKED GAME PLAY		16	1	0x03E0248,0x03F5C8C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003437	0x041808E	14	DIRECT CORNER		13	1	0x03E0250,0x03F5C90	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003438	0x041809C	11	UNION ROOM		10	1	0x03E0258,0x03F5C94	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003439	0x0418174	20	<FD:01>’s BATTLE RESULTS	FD	17	1	0x00CDCA0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003440	0x0418188	28	TOTAL RECORD W:<FD:02> L:<FD:03> D:<FD:04>	FD	21	1	0x00CDAC8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003441	0x04181C3	33	The FAME CHECKER will be closed.		32	1	0x012DDEC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003442	0x04181E4	32	<FE>                              	FE	30	2	0x012C9B8	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003443	0x0418208	19	Exit from the BOX.		18	1	0x03CEA88	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003444	0x041821B	24	What do you want to do?		23	1	0x03CEA90	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003445	0x0418233	21	Please pick a theme.		20	1	0x03CEA98	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003446	0x0418248	20	Pick the wallpaper.		19	1	0x03CEAA0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003447	0x041825C	16	é  is selected.		15	1	0x03CEAA8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003448	0x041826C	19	Jump to which BOX?		18	1	0x03CEAB0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003449	0x041827F	22	Deposit in which BOX?		21	1	0x03CEAB8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003450	0x0418295	18	é  was deposited.		17	1	0x03CEAC0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003451	0x04182A7	17	The BOX is full.		16	1	0x03CEAC8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003452	0x04182CE	17	é  was released.		16	1	0x03CEAD8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003453	0x04182DF	13	Bye-bye, é !		12	1	0x03CEAE0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003454	0x0418346	25	Which one will you take?		24	1	0x03CEB08	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003455	0x0418379	25	Continue BOX operations?		24	1	0x03CEB18	SYSTEM: PC box prompt	Continuer les opérations de BOÎTE ?	TRANSLATED
ODYSSEY-TXT-003456	0x0418392	14	é  came back!		13	1	0x03CEB20	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003457	0x04183A0	26	Was it worried about you?		25	1	0x03CEB28	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003458	0x04183C5	24	Please remove the MAIL.		23	1	0x03CEB38	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003459	0x0418419	26	Put this item in the Bag?		25	1	0x03CEB60	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003460	0x0418433	16	é  is now held.		15	1	0x03CEB68	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003461	0x0418443	15	Changed to é .		14	1	0x03CEB70	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003462	0x0418452	22	MAIL can’t be stored!		21	1	0x03CEB78	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003463	0x0418468	7	Cancel		6	1	0x03D353C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003464	0x0418475	9	Withdraw		8	1	0x03D3544	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003465	0x0418489	6	Place		5	1	0x03D3550	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003466	0x041848F	8	Summary		7	1	0x03D3554	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003467	0x0418497	8	Release		7	1	0x03D3558	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003468	0x04184A4	5	Name		4	1	0x03D3568	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003469	0x04184AE	10	Wallpaper		9	1	0x03D3564	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003470	0x04184BD	5	Give		4	1	0x03D3570,0x03D3574	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003471	0x04184C2	7	Switch		6	1	0x03D3578	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003472	0x04184CD	5	Info		4	1	0x03D3580	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003473	0x04184D2	10	Scenery 1		9	1	0x03D3584	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003474	0x04184DC	10	Scenery 2		9	1	0x03D3588	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003475	0x04184E6	10	Scenery 3		9	1	0x03D358C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003476	0x04184F0	7	Others		6	1	0x03D3590	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003477	0x041850C	8	Savanna		7	1	0x03D35A0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003478	0x0418519	8	Volcano		7	1	0x03D35A8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003479	0x0418521	5	Snow		4	1	0x03D35AC	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003480	0x0418531	9	Seafloor		8	1	0x03D35B8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003481	0x041853A	6	River		5	1	0x03D35BC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003482	0x041854A	11	PKMNCenter		10	1	0x03D35C8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003483	0x04185A5	8	Log Off		7	1	0x03CDA40	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003484	0x04186CD	4	BOX		3	1	0x008C850	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003485	0x04186D1	30	Combine four words or phrases		29	1	0x043F2B4,0x043F38C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003486	0x04186EF	23	and make your profile.		22	1	0x043F2B8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003487	0x0418706	31	Make a message of six phrases.		30	1	0x043F2CC,0x043F2E4,0x043F2FC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003488	0x0418725	32	Max two 12-letter phrases/line.		31	1	0x043F2D0,0x043F2E8,0x043F300	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003489	0x0418745	30	Find words that describe your		29	1	0x043F35C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003490	0x0418763	20	feelings right now.		19	1	0x043F360	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003491	0x0418780	30	Combine nine words or phrases		29	1	0x043F314,0x043F32C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003492	0x041879E	20	and make a message.		19	1	0x043F318,0x043F330	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003493	0x04187B2	31	Change just one word or phrase		30	1	0x043F344	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003494	0x04187D1	29	and improve the BARD’s song.		28	1	0x043F348	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003495	0x04187EE	32	and fill out the questionnaire.		31	1	0x043F390	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003496	0x041880E	13	Your profile		12	1	0x043F2BC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003497	0x041881B	35	Your feeling at the battle’s start		34	1	0x043F2D4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003498	0x041883E	33	What you say if you win a battle		32	1	0x043F2EC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003499	0x041885F	34	What you say if you lose a battle		33	1	0x043F304	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003500	0x0418881	11	The answer		10	1	0x043F364,0x043F394	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003501	0x041888C	17	The MAIL message		16	1	0x043F31C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003502	0x04188AC	13	The new song		12	1	0x043F34C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003503	0x04188B9	29	Combine two words or phrases		28	1	0x043F374	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003504	0x04188D6	26	and make a trendy saying.		25	1	0x043F378	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003505	0x04188F0	18	The trendy saying		17	1	0x043F37C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003506	0x0418902	19	is as shown. Okay?		18	1	0x043F2C0,0x043F2D8,0x043F2F0,0x043F308,0x043F320,0x043F350,0x043F368,0x043F380,0x043F398	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003507	0x0418937	31	All the text being edited will		30	1	0x00FFE00	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003508	0x0418956	26	be deleted. Is that okay?		25	1	0x00FFE04	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003509	0x04189E0	14	Quit editing?		13	1	0x00FFDF0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003510	0x0418A2B	8	PROFILE		7	1	0x043F2B0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003511	0x0418A33	23	At the battle’s start:		22	1	0x043F2C8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003512	0x0418A4A	23	Upon winning a battle:		22	1	0x043F2E0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003513	0x0418A61	22	Upon losing a battle:		21	1	0x043F2F8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003514	0x0418A77	16	The BARD’s Song		15	1	0x043F340	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003515	0x0418A87	26	What’s hip and happening?		25	1	0x043F370	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003516	0x0418AA1	10	Interview		9	1	0x043F358	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003517	0x0418AB2	14	QUESTIONNAIRE		13	1	0x043F388	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003518	0x0418C83	86	Save failed.<FE>Checking the backup memory…<FE>Please wait.<FE>“Time required:<FE>about 1 minute”	FE	81	5	0x00F51FC	SYSTEM: save failure	Échec de la sauvegarde.<FE>Vérification de la pile de<FE>sauvegarde… Veuillez patienter.<FE>“Temps requis :<FE>environ 1 minute”	TRANSLATED
ODYSSEY-TXT-003519	0x0418CD9	151	The backup memory is damaged or<FE>the game’s battery has run dry.<FE>The game can be played, but its<FE>progress cannot be saved.<FE>“Please press the A Button.”	FE	146	5	0x00F5278	SYSTEM: save hardware failure	La pile de sauvegarde est endommagée<FE>ou déchargée.<FE>Le jeu reste jouable, mais votre<FE>progression ne pourra pas être sauvegardée.<FE>“Appuyez sur le bouton A.”	TRANSLATED
ODYSSEY-TXT-003520	0x0418E09	45	Save completed.<FE>“Please press the A Button.”	FE	43	2	0x00F525C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003521	0x0418E47	11	YOUR NAME?		10	1	0x03E2464	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003522	0x0418E52	10	BOX NAME?		9	1	0x03E2470	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003523	0x0418E5C	12	 - Nickname		11	1	0x03E247C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003524	0x0418E69	14	RIVAL’s NAME?		13	1	0x03E2488	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003525	0x0418E8B	2	 		1	1	0x00C05DC,0x00C0708,0x00C2840,0x00C50F4	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003526	0x0418E8D	8	<F8> GUIDE	F8	6	1	0x00C06A4,0x00C1E74,0x00C285C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003527	0x0418E95	9	<F8> CANCEL	F8	7	1	0x00C06FC,0x00C50C0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003528	0x0418E9E	9	<F8> CANCEL	F8	7	1	0x00C1B28	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003529	0x0418EA7	9	<F8> SWITCH	F8	7	1	0x00C06D8,0x00C12E4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003530	0x0418EC3	8	No data		7	1	0x00C191C,0x00C1958	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003531	0x0418ECB	111	A deep and sprawling forest that<FE>extends around VIRIDIAN CITY.<FE>A natural maze, many people<FE>become lost inside.	FE	107	4	0x03F1B44	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003532	0x0418F3A	126	A mystical mountain that is known<FE>for its frequent meteor falls.<FE>The shards of stars that fall<FE>here are known as MOON STONES.	FE	122	4	0x03F1B50	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003533	0x0418FB8	100	A seemingly plain tunnel that was<FE>dug by wild DIGLETT.<FE>It is famous for connecting<FE>ROUTES 2 and 11.	FE	96	4	0x03F1B5C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003534	0x041901C	114	A tunnel situated on ROUTE 23.<FE>It earned its name because it<FE>must be traveled by all TRAINERS<FE>aiming for the top.	FE	110	4	0x03F1B68	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003535	0x041917D	132	A naturally formed underground<FE>tunnel. Because it has not been<FE>developed, it is inky dark inside.<FE>A light is needed to get through.	FE	128	4	0x03F1B8C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003536	0x0419201	108	A pair of islands that is situated<FE>on ROUTE 20.<FE>The two islands are shaped the<FE>same, as if they were twins.	FE	104	4	0x03F1B98	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003537	0x04193D5	111	Supposedly an inactive volcano.<FE>However, there are persistent<FE>reports that the peak blazes<FE>with fire at night.	FE	107	4	0x03F1BC8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003538	0x0419444	133	A forest on a small islet off the<FE>coast of THREE ISLAND. BERRIES<FE>grow wildly in profusion, quickly<FE>replenishing those that fall off.	FE	129	4	0x03F1BD4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003539	0x04194C9	118	A cave which is covered by water<FE>and ice on FOUR ISLAND.<FE>It seems like the end of the cave<FE>is connected to the ocean.	FE	114	4	0x03F1BE0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003540	0x041953F	109	A bewildering cave off the coast<FE>of RESORT GORGEOUS.<FE>Some curious thrill seekers have<FE>never emerged from it.	FE	105	4	0x03F1BEC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003541	0x0419629	116	This island has been known by this<FE>name since the distant past.<FE>No one today knows where it got<FE>this name, however.	FE	112	4	0x03F1C04	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003542	0x041969D	125	A lush and bush-like area. <FE>In it are patterns where no grass<FE>grows. Some study it in the belief<FE>that a secret is concealed.	FE	121	4	0x03F1C10	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003543	0x041970E	12	 concealed.		11	1	0x053F460	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003544	0x041971A	104	A mysterious, just-discovered<FE>ruin from an ancient time.<FE>It got its name from the six dots<FE>on its door.	FE	100	4	0x03F1C1C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003545	0x041979D	27	é  nature.<FE>Met in a trade.	FE	25	2	0x01377E8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003546	0x0419B44	55	It looks like this<FE>EGG will take a<FE>long time to hatch.	FE	52	3	0x0463EC4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003547	0x0419B7B	51	What will hatch<FE>from this? It will<FE>take some time.	FE	48	3	0x0463EC8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003548	0x0419BAE	45	It occasionally<FE>moves. It should<FE>hatch soon.	FE	42	3	0x0463ECC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003549	0x0419BDB	48	It’s making sounds.<FE>It’s almost ready<FE>to hatch!	FE	45	3	0x0463ED0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003550	0x0419C0B	8	a trade		7	1	0x0137660,0x013788C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003551	0x0419C13	10	Somewhere		9	1	0x0137618	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003552	0x0419C1D	8	SUMMARY		7	1	0x0137D78	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003553	0x0419C2A	6	STATS		5	1	0x0137D9C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003554	0x0419C39	6	MOVES		5	1	0x0134FF0,0x0135320,0x0137DB4,0x0137DDC,0x0137E1C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003555	0x0419C45	8	No data		7	1	0x01350E0,0x01353A8,0x0137E00,0x0137E24	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003556	0x0419C72	9	<F8> CANCEL	F8	7	1	0x0137D88	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003557	0x0419CB9	33	HM moves can’t be<FE>forgotten now.	FE	31	2	0x0139708	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003558	0x0419CDA	7	Name: 		6	1	0x0089F54	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003559	0x0419CE1	6	IDNo.		5	1	0x0089FCC	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003560	0x0419D0A	16	’s TRAINER CARD		15	1	0x008A4F8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003561	0x0419D2F	13	LINK BATTLES		12	1	0x03CD944	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003562	0x0419D3C	19	LINK CABLE BATTLES		18	1	0x03CD948	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003563	0x0419D7D	12	BERRY CRUSH		11	1	0x008A914	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003564	0x0419D89	67	Waiting for the other TRAINER to<FE>finish reading your TRAINER CARD.	FE	65	2	0x00893B0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003565	0x0419DD3	11	Text Speed		10	1	0x03CC314	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003566	0x0419DDE	13	Battle Scene		12	1	0x03CC318	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003567	0x0419DF8	6	Sound		5	1	0x03CC320	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003568	0x0419DFE	12	Button Mode		11	1	0x03CC324	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003569	0x0419E10	7	Cancel		6	1	0x03CC32C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003570	0x0419E17	5	Slow		4	1	0x03CC330	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003571	0x0419E25	3	On		2	1	0x03CC33C	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003572	0x0419E28	4	Off		3	1	0x03CC340	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003573	0x0419E36	5	Mono		4	1	0x03CC34C	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003574	0x0419E3B	7	Stereo		6	1	0x03CC350	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003575	0x0419E4F	3	LR		2	1	0x03CC358	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003576	0x0419E52	5	Type		4	1	0x0088AF8	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003577	0x0419F54	34	SAVING…<FE>DON’T TURN OFF THE POWER.	FE	32	2	0x0054100,0x006FC74,0x00F2214,0x014D148,0x0155ACC	SYSTEM: saving in progress	SAUVEGARDE…<FE>N’ÉTEIGNEZ PAS LA CONSOLE.	TRANSLATED
ODYSSEY-TXT-003578	0x0419F76	46	List of secondary quests<FE>currently available.	FE	44	2	0x03A7394	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003579	0x041A001	72	Equipped with pockets for storing items<FE>you bought, received, or found.	FE	70	2	0x03A739C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003580	0x041A049	38	Check your money and other game data.		37	1	0x03A73A0,0x03A73B4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003581	0x041A06F	72	Save your game with a complete record<FE>of your progress to take a break.	FE	70	2	0x03A73A4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003582	0x041A0B7	66	Adjust various game settings such as text<FE>speed, game rules, etc.	FE	64	2	0x03A73A8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003583	0x041A111	68	Retire from the SAFARI GAME and return to<FE>the registration counter.	FE	66	2	0x03A73B0	SYSTEM: safari zone exit	Quitter le PARC SAFARI et retourner<FE>au guichet d’enregistrement.	TRANSLATED
ODYSSEY-TXT-003584	0x041A155	26	Previously on your quest…		25	1	0x0111128	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003585	0x041A193	58	Took the item <FD:03> from<FE><FD:02> and gave it the item<FE><FD:04> to hold.	FD;FE	49	3	0x011437C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003586	0x041A1CD	26	Took the item <FD:03> from<FE><FD:02>.	FD;FE	20	2	0x01142E0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003587	0x041A1E7	41	Used the item <FD:02> on <FD:03><FE>at this location.	FD;FE	35	2	0x011405C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003588	0x041A210	16	<FD:01> used the<FE><FD:02>.	FD;FE	10	2	0x0114070	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003589	0x041A220	53	Used the item <FD:02>, which was<FE>in the KEY ITEMS POCKET.	FD;FE	49	2	0x0114098	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003590	0x041A255	34	<FD:02> learned the move<FE><FD:03> from a TM.	FD;FE	28	2	0x0114148	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003591	0x041A277	57	<FD:02> learned the move<FE><FD:03> from a TM and forgot<FE>the move <FD:04>.	FD;FE	48	3	0x0114114	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003592	0x041A2E1	49	é  had a marvelous battle<FE>with the CHAMPION, éÀ.	FE	47	2	0x0115144	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003593	0x041A349	72	And, as a result of battling with every<FE>bit of power, é  won<FE>the match.	FE	69	3	0x01151BC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003594	0x041A391	73	Removed the item <FD:02> from<FE>the BAG’s ITEMS POCKET and stored it<FE>on the PC.	FD;FE	68	3	0x0114CBC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003595	0x041A3DA	37	<FD:01> withdrew the item <FD:02><FE>from the PC.	FD;FE	31	2	0x0114D14	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003596	0x041A3FF	35	Traded <FD:04> in exchange for<FE><FD:02>’s <FD:03>.	FD;FE	27	2	0x01144E8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003597	0x041A422	85	Took on é  in a SINGLE BATTLE.<FE>It was a hotly contested match that<FE>resulted in a éÀ.	FE	82	3	0x0114574	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003598	0x041A477	79	Took on é  in a DOUBLE BATTLE.<FE>It was an extended match that resulted<FE>in a éÀ.	FE	76	3	0x0114600	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003599	0x041A502	4	win		3	1	0x0456AE4	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003600	0x041A506	5	loss		4	1	0x0456AE8	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-003601	0x041A50B	47	Mingled with other TRAINERS in<FE>the UNION ROOM.	FE	45	2	0x0114740	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003602	0x041A53A	44	Departed <FD:03><FE>in <FD:02> for the next<FE>destination.	FD;FE	37	3	0x0456BBC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003603	0x041A5FA	16	Moved éÀ in é .		15	1	0x0114B08	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003604	0x041A632	29	Added éÀ in é <FE>to the party.	FE	27	2	0x0114B74	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003605	0x041A64F	31	Moved é  from the party<FE>to éÀ.	FE	29	2	0x0114BE0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003606	0x041A694	17	a different spot		16	1	0x0114C3C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003607	0x041A6A5	60	Removed the item <FD:02> from<FE><FD:01>’s PC and gave it to <FD:03><FE>to hold.	FD;FE	51	3	0x0114284	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003608	0x041A6E1	81	Removed the item <FD:02> from<FE>a PC, gave it to <FD:03>, and put<FE>the <FD:04> it held in the BAG.	FD;FE	72	3	0x01143EC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003609	0x041A732	28	Chatted with many TRAINERS.		27	1	0x0114774	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003610	0x041A74E	8	handily		7	1	0x0456ACC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003611	0x041A756	12	tenaciously		11	1	0x0456AD0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003612	0x041A762	8	somehow		7	1	0x0456AD4,0x0456ADC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-003613	0x041A76A	70	Met and traded with <FD:02>.<FE>Obtained the TRAINER’s <FD:03> in<FE>exchange for <FD:04>.	FD;FE	61	3	0x0114804	UNKNOWN		UNTRANSLATED
