region,offset_start,offset_end,entropy,zero_ratio,ff_ratio,comp_sig_count,comp_lz77,comp_huffman,comp_rle,ptr_target_count,ptr_ref_sum,string_count,string_bytes,repeated_block_count,arm_bl_target_count,thumb_bl_target_count,classification,confidence
1206,0x12d8000,0x12dbfff,7.6289,0.0077,0.0071,158,64,63,31,9,9,503,4217,0,132,25,table_texte_probable,58
1207,0x12dc000,0x12dffff,7.5800,0.0084,0.0076,142,57,63,22,10,10,306,3869,0,132,44,zone_compressee_possible,30
1208,0x12e0000,0x12e3fff,7.4756,0.0073,0.0071,98,42,32,24,19,19,457,3707,0,160,56,table_texte_probable,55
1209,0x12e4000,0x12e7fff,7.3149,0.0142,0.0141,143,96,33,14,11,11,141,2381,0,148,54,zone_compressee_possible,30
1210,0x12e8000,0x12ebfff,7.7806,0.0054,0.0038,65,22,20,23,4,4,409,5590,0,136,47,table_texte_probable,53
1211,0x12ec000,0x12effff,7.7259,0.0071,0.0068,63,37,13,13,6,6,211,4673,0,176,46,zone_texte_possible,25
1212,0x12f0000,0x12f3fff,7.8677,0.0039,0.0051,71,45,21,5,48,73,121,4892,0,148,76,zone_indeterminee,10
1213,0x12f4000,0x12f7fff,7.5495,0.0037,0.0034,50,30,14,6,15,16,81,4308,0,169,62,zone_indeterminee,10
1214,0x12f8000,0x12fbfff,7.5966,0.0106,0.0090,135,83,39,13,2,3,131,3802,0,151,66,zone_compressee_possible,30
1215,0x12fc000,0x12fffff,7.1760,0.0183,0.0174,139,103,25,11,7,7,112,2015,0,125,101,zone_compressee_possible,30
1216,0x1300000,0x1303fff,6.3532,0.0644,0.0620,85,69,13,3,28,32,49,1179,0,139,69,zone_indeterminee,10
1217,0x1304000,0x1307fff,6.1474,0.0966,0.1016,90,64,18,8,12,12,47,1003,0,140,62,zone_indeterminee,10
1218,0x1308000,0x130bfff,5.7538,0.1147,0.1010,58,41,11,6,9,9,4,23,0,134,74,zone_indeterminee,10
1219,0x130c000,0x130ffff,6.4381,0.0614,0.0721,96,66,25,5,16,17,43,1354,0,147,76,zone_indeterminee,10
1220,0x1310000,0x1313fff,7.2821,0.0207,0.0164,205,155,50,0,22,40,59,2724,0,144,60,zone_compressee_possible,30
1221,0x1314000,0x1317fff,7.3701,0.0316,0.0363,191,152,39,0,20,20,75,3445,0,130,31,zone_compressee_possible,30
1222,0x1318000,0x131bfff,6.3918,0.0449,0.0408,79,63,11,5,5,5,122,595,0,152,47,zone_indeterminee,10
1223,0x131c000,0x131ffff,7.4004,0.0153,0.0148,111,62,33,16,10,10,204,3217,0,149,113,zone_compressee_possible,30
1224,0x1320000,0x1323fff,7.5589,0.0112,0.0102,114,37,37,40,23,23,416,4116,0,160,108,table_texte_probable,53
1225,0x1324000,0x1327fff,7.1988,0.0182,0.0154,83,25,28,30,18,18,386,3026,0,142,32,table_texte_probable,52
1226,0x1328000,0x132bfff,7.0022,0.0200,0.0181,75,47,14,14,8,8,241,2102,0,115,58,zone_texte_possible,25
1227,0x132c000,0x132ffff,6.9381,0.0201,0.0156,168,78,68,22,13,13,330,1691,0,155,44,zone_compressee_possible,30
1228,0x1330000,0x1333fff,6.7890,0.0207,0.0184,90,35,43,12,32,46,207,1547,0,130,52,zone_texte_possible,25
1229,0x1334000,0x1337fff,7.1555,0.0171,0.0140,168,124,39,5,19,19,80,2287,0,159,52,zone_compressee_possible,30
1230,0x1338000,0x133bfff,6.9965,0.0339,0.0271,103,65,29,9,12,13,49,1482,0,150,58,zone_compressee_possible,30
1231,0x133c000,0x133ffff,6.5419,0.0628,0.0388,151,104,39,8,15,15,85,995,0,140,67,zone_compressee_possible,30
1232,0x1340000,0x1343fff,6.9617,0.0252,0.0236,148,104,34,10,15,16,117,1623,0,135,63,zone_compressee_possible,30
1233,0x1344000,0x1347fff,6.3430,0.0485,0.0491,104,69,29,6,17,19,41,844,0,126,56,zone_compressee_possible,30
1234,0x1348000,0x134bfff,6.7728,0.0151,0.0156,151,118,25,8,3,4,24,164,0,125,96,zone_compressee_possible,30
1235,0x134c000,0x134ffff,6.5383,0.0375,0.0342,107,74,23,10,11,11,86,596,0,153,49,zone_compressee_possible,30
1236,0x1350000,0x1353fff,5.9487,0.0478,0.0343,85,71,13,1,14,20,43,543,0,118,50,zone_indeterminee,10
1237,0x1354000,0x1357fff,6.7597,0.0303,0.0286,130,92,28,10,14,14,153,1446,0,140,67,zone_compressee_possible,30
1238,0x1358000,0x135bfff,7.4406,0.0166,0.0165,95,64,12,19,7,7,260,1570,0,124,86,zone_texte_possible,25
1239,0x135c000,0x135ffff,7.1333,0.0312,0.0289,85,52,21,12,7,9,158,1034,0,145,46,zone_indeterminee,10
1240,0x1360000,0x1363fff,7.1326,0.0158,0.0132,161,78,52,31,16,16,405,2303,0,128,59,table_texte_probable,53
1241,0x1364000,0x1367fff,7.2054,0.0120,0.0118,157,65,54,38,11,12,431,2608,0,143,71,table_texte_probable,54
1242,0x1368000,0x136bfff,7.5028,0.0078,0.0068,92,43,38,11,5,5,472,3972,0,136,68,table_texte_probable,56
1243,0x136c000,0x136ffff,7.2977,0.0117,0.0109,119,74,28,17,10,10,297,1788,0,159,55,zone_compressee_possible,30
1244,0x1370000,0x1373fff,7.0552,0.0263,0.0240,105,85,12,8,14,16,105,2275,0,136,64,zone_compressee_possible,30
1245,0x1374000,0x1377fff,7.1642,0.0246,0.0226,162,112,38,12,15,15,106,2263,0,152,42,zone_compressee_possible,30
1246,0x1378000,0x137bfff,6.3437,0.0215,0.0171,314,261,53,0,6,6,13,60,0,163,62,zone_compressee_possible,30
1247,0x137c000,0x137ffff,7.6953,0.0073,0.0068,118,61,45,12,5,5,180,3884,0,149,70,zone_compressee_possible,30
1248,0x1380000,0x1383fff,7.5906,0.0068,0.0073,173,109,58,6,9,9,96,3902,0,124,84,zone_compressee_possible,30
1249,0x1384000,0x1387fff,7.6924,0.0068,0.0046,125,85,37,3,11,11,92,5245,0,148,107,zone_compressee_possible,30
1250,0x1388000,0x138bfff,6.1113,0.1326,0.1342,113,78,33,2,4,4,37,1543,0,133,86,zone_compressee_possible,30
1251,0x138c000,0x138ffff,7.1003,0.0353,0.0338,103,68,33,2,7,7,77,2584,0,127,101,zone_compressee_possible,30
1252,0x1390000,0x1393fff,7.0149,0.0202,0.0214,198,155,37,6,8,8,119,2071,0,133,64,zone_compressee_possible,30
1253,0x1394000,0x1397fff,6.6920,0.0566,0.0614,44,25,13,6,8,8,120,2123,0,120,46,zone_indeterminee,10
1254,0x1398000,0x139bfff,7.4648,0.0109,0.0103,82,43,22,17,5,5,170,2028,0,104,32,zone_indeterminee,10
1255,0x139c000,0x139ffff,5.8835,0.3347,0.0250,230,53,76,101,5,5,172,1501,0,168,95,zone_compressee_possible,30
1256,0x13a0000,0x13a3fff,2.8974,0.7079,0.0060,222,24,29,169,8,8,7,32,0,131,97,zone_compressee_possible,30
1257,0x13a4000,0x13a7fff,6.0210,0.2711,0.0153,145,89,41,15,5,5,103,787,0,176,34,zone_compressee_possible,30
1258,0x13a8000,0x13abfff,7.1779,0.0147,0.0126,161,93,53,15,2,2,241,2715,0,128,60,zone_compressee_possible,30
1259,0x13ac000,0x13affff,7.3029,0.0095,0.0081,167,83,60,24,6,6,340,2256,0,143,79,zone_compressee_possible,30
1260,0x13b0000,0x13b3fff,7.4968,0.0107,0.0092,115,62,42,11,9,10,214,2287,0,132,73,zone_compressee_possible,30
1261,0x13b4000,0x13b7fff,6.7068,0.0397,0.0336,70,47,6,17,16,17,206,1801,0,136,73,zone_texte_possible,25
1262,0x13b8000,0x13bbfff,6.5108,0.0592,0.0518,86,44,31,11,9,9,225,1190,0,142,53,zone_texte_possible,25
1263,0x13bc000,0x13bffff,6.9962,0.0182,0.0135,95,56,31,8,6,6,37,235,0,134,58,zone_indeterminee,10
1264,0x13c0000,0x13c3fff,7.6717,0.0095,0.0066,95,40,36,19,15,16,337,4261,0,129,56,zone_texte_possible,25
1265,0x13c4000,0x13c7fff,7.0288,0.0707,0.0774,119,60,42,17,15,16,180,2801,0,118,51,zone_compressee_possible,30
1266,0x13c8000,0x13cbfff,7.4517,0.0112,0.0096,120,60,41,19,3,3,376,3414,0,127,53,table_texte_probable,51
1267,0x13cc000,0x13cffff,7.6642,0.0092,0.0093,71,38,21,12,4,4,402,4175,0,117,63,table_texte_probable,53
1268,0x13d0000,0x13d3fff,7.2690,0.0250,0.0224,116,77,28,11,8,11,172,2575,0,114,45,zone_compressee_possible,30
1269,0x13d4000,0x13d7fff,6.2079,0.0588,0.0577,90,67,19,4,11,14,90,574,0,121,29,zone_indeterminee,10
1270,0x13d8000,0x13dbfff,5.7125,0.1404,0.1782,102,71,26,5,9,15,43,790,0,124,31,zone_compressee_possible,30
1271,0x13dc000,0x13dffff,6.8423,0.0240,0.0492,152,78,49,25,6,11,0,0,0,118,30,zone_compressee_possible,30
1272,0x13e0000,0x13e3fff,6.7278,0.0204,0.0206,106,67,24,15,11,14,0,0,0,121,48,zone_compressee_possible,30
1273,0x13e4000,0x13e7fff,6.1397,0.1210,0.0945,103,61,28,14,9,12,14,130,0,129,54,zone_compressee_possible,30
1274,0x13e8000,0x13ebfff,5.3713,0.1285,0.1445,87,67,18,2,9,28,34,267,0,129,51,zone_indeterminee,10
1275,0x13ec000,0x13effff,6.5940,0.0862,0.1097,111,78,26,7,10,15,72,2071,0,121,47,zone_compressee_possible,30
1276,0x13f0000,0x13f3fff,6.6047,0.0597,0.0553,91,71,18,2,16,34,48,1577,0,142,59,zone_indeterminee,10
1277,0x13f4000,0x13f7fff,5.6770,0.1118,0.1219,65,38,25,2,10,15,51,486,0,133,50,zone_indeterminee,10
1278,0x13f8000,0x13fbfff,7.0759,0.0150,0.0144,202,143,34,25,6,6,217,1818,0,154,40,zone_compressee_possible,30
1279,0x13fc000,0x13fffff,7.4928,0.0107,0.0082,101,40,33,28,8,8,533,3459,0,147,51,table_texte_probable,59
1280,0x1400000,0x1403fff,7.1895,0.0190,0.0192,175,87,62,26,15,17,199,2316,0,141,70,zone_compressee_possible,30
1281,0x1404000,0x1407fff,7.5092,0.0140,0.0119,175,78,82,15,16,16,222,3652,0,152,29,zone_compressee_possible,30
1282,0x1408000,0x140bfff,6.6390,0.0293,0.0240,241,189,42,10,11,11,148,1234,0,103,37,zone_compressee_possible,30
1283,0x140c000,0x140ffff,6.9211,0.0168,0.0151,146,87,40,19,7,7,248,1421,0,139,37,zone_compressee_possible,30
1284,0x1410000,0x1413fff,7.5251,0.0126,0.0104,138,77,47,14,14,19,268,2989,0,122,38,zone_compressee_possible,30
1285,0x1414000,0x1417fff,7.5098,0.0117,0.0120,124,66,39,19,11,11,211,3783,0,139,34,zone_compressee_possible,30
1286,0x1418000,0x141bfff,7.5538,0.0073,0.0071,100,27,38,35,10,10,488,5357,0,137,32,table_texte_probable,57
1287,0x141c000,0x141ffff,7.0574,0.0142,0.0133,100,63,13,24,5,5,298,1949,0,123,64,zone_compressee_possible,30
1288,0x1420000,0x1423fff,7.0757,0.0131,0.0111,168,96,60,12,14,15,143,1836,0,149,78,zone_compressee_possible,30
1289,0x1424000,0x1427fff,7.5893,0.0120,0.0090,143,81,53,9,14,16,140,3778,0,156,52,zone_compressee_possible,30
1290,0x1428000,0x142bfff,7.4869,0.0114,0.0123,229,167,60,2,6,7,97,4569,0,133,45,zone_compressee_possible,30
1291,0x142c000,0x142ffff,7.2916,0.0106,0.0106,218,105,109,4,6,6,154,3177,0,124,40,zone_compressee_possible,30
1292,0x1430000,0x1433fff,7.7207,0.0109,0.0102,141,69,61,11,27,48,217,4638,0,159,41,zone_compressee_possible,30
1293,0x1434000,0x1437fff,7.6260,0.0097,0.0071,118,63,36,19,12,14,192,4392,0,131,33,zone_compressee_possible,30
1294,0x1438000,0x143bfff,7.5581,0.0101,0.0085,110,47,38,25,4,4,308,3174,0,142,39,zone_compressee_possible,30
1295,0x143c000,0x143ffff,7.6528,0.0092,0.0071,72,28,26,18,15,18,588,3233,0,134,48,table_texte_probable,62
1296,0x1440000,0x1443fff,7.4390,0.0129,0.0089,103,40,40,23,27,34,399,3716,0,141,46,table_texte_probable,52
1297,0x1444000,0x1447fff,7.3801,0.0145,0.0126,139,63,41,35,27,29,345,3004,0,115,51,table_texte_probable,50
1298,0x1448000,0x144bfff,7.5324,0.0128,0.0100,136,71,50,15,8,9,268,3872,0,132,52,zone_compressee_possible,30
1299,0x144c000,0x144ffff,7.5320,0.0120,0.0124,103,42,38,23,10,10,307,3999,0,120,47,zone_compressee_possible,30
1300,0x1450000,0x1453fff,7.2417,0.0111,0.0108,157,77,56,24,9,12,329,3355,0,124,55,zone_compressee_possible,30
1301,0x1454000,0x1457fff,7.7066,0.0110,0.0069,129,61,45,23,13,13,287,4434,0,158,44,zone_compressee_possible,30
1302,0x1458000,0x145bfff,7.7351,0.0091,0.0083,107,55,34,18,9,9,523,4006,0,134,77,table_texte_probable,59
1303,0x145c000,0x145ffff,7.3533,0.0165,0.0135,109,47,29,33,11,11,386,2441,0,144,74,table_texte_probable,52
1304,0x1460000,0x1463fff,7.2537,0.0154,0.0139,109,85,17,7,10,13,284,1637,0,175,39,zone_compressee_possible,30
1305,0x1464000,0x1467fff,7.1018,0.0168,0.0160,124,101,20,3,18,19,257,2602,0,148,57,zone_compressee_possible,30
1306,0x1468000,0x146bfff,7.6783,0.0066,0.0051,70,29,22,19,7,10,305,4969,0,157,37,zone_texte_possible,25
1307,0x146c000,0x146ffff,7.7063,0.0077,0.0056,51,11,16,24,4,4,459,5132,0,178,43,table_texte_probable,55
1308,0x1470000,0x1473fff,7.3650,0.0129,0.0111,125,64,42,19,12,12,369,2521,0,139,45,table_texte_probable,51
1309,0x1474000,0x1477fff,7.4623,0.0130,0.0117,115,56,41,18,13,13,145,2569,0,183,37,zone_compressee_possible,30
1310,0x1478000,0x147bfff,6.5783,0.0684,0.0783,76,46,21,9,10,15,222,1276,0,135,42,zone_texte_possible,25
1311,0x147c000,0x147ffff,6.7519,0.0299,0.0416,128,66,52,10,7,7,110,462,0,135,46,zone_compressee_possible,30
1312,0x1480000,0x1483fff,7.7568,0.0129,0.0083,72,31,30,11,16,16,741,3985,0,138,74,table_texte_probable,69
1313,0x1484000,0x1487fff,7.6552,0.0085,0.0068,102,26,46,30,5,5,562,4223,0,132,63,table_texte_probable,61
1314,0x1488000,0x148bfff,7.6604,0.0151,0.0115,74,41,23,10,6,8,622,3825,0,124,78,table_texte_probable,64
1315,0x148c000,0x148ffff,7.2387,0.0163,0.0154,97,57,23,17,4,5,299,2437,0,168,87,zone_texte_possible,25
1316,0x1490000,0x1493fff,6.3073,0.0571,0.0547,126,86,31,9,13,17,107,561,0,146,75,zone_compressee_possible,30
1317,0x1494000,0x1497fff,5.7493,0.0617,0.0544,77,60,12,5,5,5,42,327,0,177,58,zone_indeterminee,10
1318,0x1498000,0x149bfff,7.6344,0.0093,0.0070,140,65,59,16,8,11,364,4136,0,152,42,table_texte_probable,51
1319,0x149c000,0x149ffff,7.3225,0.0203,0.0190,141,67,38,36,6,6,397,3044,0,165,83,table_texte_probable,52
1320,0x14a0000,0x14a3fff,7.7152,0.0093,0.0073,88,26,44,18,5,5,457,4784,0,160,53,table_texte_probable,55
1321,0x14a4000,0x14a7fff,7.5075,0.0111,0.0107,82,34,31,17,6,6,568,3309,0,170,52,table_texte_probable,61
1322,0x14a8000,0x14abfff,7.0875,0.0277,0.0178,180,109,56,15,7,7,252,2659,0,143,46,zone_compressee_possible,30
1323,0x14ac000,0x14affff,7.0645,0.0329,0.0303,115,75,30,10,7,11,59,967,0,157,58,zone_compressee_possible,30
1324,0x14b0000,0x14b3fff,6.9718,0.0410,0.0408,194,135,50,9,9,13,209,1967,0,155,49,zone_compressee_possible,30
1325,0x14b4000,0x14b7fff,6.4088,0.0515,0.0477,112,81,22,9,3,3,118,700,0,175,62,zone_compressee_possible,30
1326,0x14b8000,0x14bbfff,6.6916,0.0273,0.0228,170,110,42,18,5,5,189,1180,0,184,36,zone_compressee_possible,30
1327,0x14bc000,0x14bffff,6.8067,0.0331,0.0338,112,81,24,7,5,6,172,1371,0,181,47,zone_compressee_possible,30
1328,0x14c0000,0x14c3fff,7.0184,0.0092,0.0077,57,43,9,5,42,72,0,0,0,170,66,zone_indeterminee,10
1329,0x14c4000,0x14c7fff,6.7400,0.0016,0.0001,7,0,2,5,31,32,0,0,0,132,35,zone_indeterminee,10
1330,0x14c8000,0x14cbfff,6.7355,0.0046,0.0001,11,3,0,8,81,121,0,0,0,137,33,zone_indeterminee,10
1331,0x14cc000,0x14cffff,6.3954,0.0031,0.0001,38,0,20,18,42,70,0,0,0,159,35,zone_indeterminee,10
1332,0x14d0000,0x14d3fff,6.8711,0.0083,0.0000,19,0,14,5,129,168,0,0,0,126,34,zone_indeterminee,10
1333,0x14d4000,0x14d7fff,6.4839,0.0048,0.0002,15,5,3,7,87,156,0,0,0,132,48,zone_indeterminee,10
1334,0x14d8000,0x14dbfff,6.5095,0.0033,0.0000,24,18,3,3,64,99,0,0,0,136,24,zone_indeterminee,10
1335,0x14dc000,0x14dffff,6.2312,0.0027,0.0006,46,14,27,5,89,166,0,0,0,148,31,zone_indeterminee,10
1336,0x14e0000,0x14e3fff,6.5245,0.0052,0.0004,19,1,5,13,96,120,0,0,0,152,30,zone_indeterminee,10
1337,0x14e4000,0x14e7fff,6.6242,0.0064,0.0000,56,10,21,25,85,88,0,0,0,183,27,zone_indeterminee,10
1338,0x14e8000,0x14ebfff,6.5984,0.0035,0.0000,16,2,9,5,93,109,0,0,0,163,39,zone_indeterminee,10
1339,0x14ec000,0x14effff,6.2550,0.0028,0.0001,6,4,2,0,64,67,0,0,0,158,47,zone_indeterminee,10
1340,0x14f0000,0x14f3fff,6.3709,0.0023,0.0002,2,0,2,0,81,106,0,0,0,140,55,zone_indeterminee,10
1341,0x14f4000,0x14f7fff,6.2329,0.0023,0.0001,9,0,3,6,58,63,0,0,0,164,58,zone_indeterminee,10
1342,0x14f8000,0x14fbfff,6.0857,0.0011,0.0000,4,0,2,2,41,53,0,0,0,169,56,zone_indeterminee,10
1343,0x14fc000,0x14fffff,6.2420,0.0012,0.0002,8,0,6,2,30,31,0,0,0,162,56,zone_indeterminee,10
1344,0x1500000,0x1503fff,6.5022,0.0042,0.0001,5,2,2,1,115,242,1,5,0,167,48,table_pointeurs_probable,45
1345,0x1504000,0x1507fff,6.2175,0.0034,0.0006,3,0,0,3,125,182,1,4,0,141,29,zone_indeterminee,10
1346,0x1508000,0x150bfff,5.9589,0.0014,0.0016,4,0,1,3,110,194,2,10,0,124,41,zone_indeterminee,10
1347,0x150c000,0x150ffff,5.9479,0.0020,0.0010,16,1,1,14,140,198,1,4,0,148,27,zone_indeterminee,10
1348,0x1510000,0x1513fff,6.3312,0.0034,0.0034,4,1,1,2,94,95,2,8,0,141,45,zone_indeterminee,10
1349,0x1514000,0x1517fff,6.4385,0.0088,0.0010,2,1,1,0,39,43,0,0,0,174,30,zone_indeterminee,10
1350,0x1518000,0x151bfff,6.4806,0.0024,0.0002,9,3,5,1,62,84,1,4,0,126,32,zone_indeterminee,10
1351,0x151c000,0x151ffff,6.4599,0.0019,0.0013,8,3,1,4,49,49,0,0,0,159,45,zone_indeterminee,10
1352,0x1520000,0x1523fff,6.5374,0.0053,0.0063,6,3,2,1,62,85,0,0,0,150,55,zone_indeterminee,10
1353,0x1524000,0x1527fff,6.4923,0.0053,0.0010,5,0,3,2,81,94,0,0,0,181,40,zone_indeterminee,10
1354,0x1528000,0x152bfff,6.1550,0.0079,0.0035,4,0,0,4,39,43,0,0,0,145,33,zone_indeterminee,10
1355,0x152c000,0x152ffff,6.5060,0.0106,0.0001,5,0,3,2,86,132,1,4,0,141,37,zone_indeterminee,10
1356,0x1530000,0x1533fff,6.8184,0.0032,0.0026,5,0,1,4,54,70,0,0,0,167,48,zone_indeterminee,10
1357,0x1534000,0x1537fff,6.4704,0.0156,0.0027,10,1,2,7,72,105,0,0,0,149,35,zone_indeterminee,10
1358,0x1538000,0x153bfff,6.2108,0.0056,0.0028,20,2,0,18,34,40,0,0,0,178,45,zone_indeterminee,10
1359,0x153c000,0x153ffff,6.4899,0.0026,0.0015,24,19,3,2,50,80,0,0,0,149,52,zone_indeterminee,10
1360,0x1540000,0x1543fff,6.3962,0.0040,0.0008,9,3,1,5,66,90,0,0,0,129,48,zone_indeterminee,10
1361,0x1544000,0x1547fff,6.2463,0.0118,0.0018,4,3,1,0,60,78,0,0,0,168,35,zone_indeterminee,10
1362,0x1548000,0x154bfff,6.4395,0.0055,0.0025,8,4,2,2,66,80,1,4,0,169,38,zone_indeterminee,10
1363,0x154c000,0x154ffff,6.3159,0.0124,0.0029,4,1,1,2,56,69,5,24,0,144,36,zone_indeterminee,10
1364,0x1550000,0x1553fff,6.2824,0.0093,0.0039,10,9,1,0,64,74,3,14,0,168,44,zone_indeterminee,10
1365,0x1554000,0x1557fff,6.4548,0.0186,0.0018,31,30,1,0,68,101,0,0,0,160,35,zone_indeterminee,10
1366,0x1558000,0x155bfff,6.5373,0.0109,0.0033,1,0,1,0,59,69,0,0,0,152,46,zone_indeterminee,10
1367,0x155c000,0x155ffff,6.2325,0.0034,0.0026,22,19,2,1,86,130,0,0,0,133,40,zone_indeterminee,10
1368,0x1560000,0x1563fff,6.6323,0.0039,0.0026,23,22,1,0,54,64,0,0,0,155,29,zone_indeterminee,10
1369,0x1564000,0x1567fff,6.3735,0.0021,0.0008,3,0,3,0,71,99,1,4,0,161,30,zone_indeterminee,10
1370,0x1568000,0x156bfff,6.4806,0.0034,0.0023,38,21,14,3,65,71,1,5,0,162,36,zone_indeterminee,10
1371,0x156c000,0x156ffff,6.4972,0.0045,0.0051,49,8,29,12,70,84,1,4,0,138,38,zone_indeterminee,10
1372,0x1570000,0x1573fff,6.0683,0.0018,0.0013,3,0,3,0,36,36,0,0,0,179,31,zone_indeterminee,10
1373,0x1574000,0x1577fff,6.1839,0.0030,0.0012,0,0,0,0,66,69,0,0,0,160,29,zone_indeterminee,10
1374,0x1578000,0x157bfff,5.6547,0.0007,0.0008,4,0,3,1,45,55,2,9,0,170,42,zone_indeterminee,10
1375,0x157c000,0x157ffff,6.5977,0.0045,0.0010,5,4,0,1,48,51,0,0,0,167,49,zone_indeterminee,10
1376,0x1580000,0x1583fff,6.3445,0.0055,0.0015,123,20,80,23,55,62,2,8,0,164,45,zone_compressee_possible,30
1377,0x1584000,0x1587fff,6.4312,0.0057,0.0016,12,3,3,6,66,67,0,0,0,152,44,zone_indeterminee,10
1378,0x1588000,0x158bfff,6.5107,0.0029,0.0015,0,0,0,0,46,48,0,0,0,183,48,zone_indeterminee,10
1379,0x158c000,0x158ffff,6.5302,0.0043,0.0034,8,1,5,2,78,98,0,0,0,147,38,zone_indeterminee,10
1380,0x1590000,0x1593fff,6.1809,0.0032,0.0010,17,6,5,6,67,85,1,4,0,150,38,zone_indeterminee,10
1381,0x1594000,0x1597fff,6.5144,0.0045,0.0011,12,8,4,0,109,116,0,0,0,198,60,zone_indeterminee,10
1382,0x1598000,0x159bfff,6.6562,0.0053,0.0013,5,1,2,2,87,102,0,0,0,168,43,zone_indeterminee,10
1383,0x159c000,0x159ffff,6.1959,0.0070,0.0002,8,7,0,1,66,75,0,0,0,159,47,zone_indeterminee,10
1384,0x15a0000,0x15a3fff,6.5992,0.0041,0.0023,4,2,0,2,82,85,0,0,0,149,35,zone_indeterminee,10
1385,0x15a4000,0x15a7fff,6.6033,0.0056,0.0007,13,2,11,0,61,64,0,0,0,173,40,zone_indeterminee,10
1386,0x15a8000,0x15abfff,6.5574,0.0035,0.0066,8,2,6,0,68,74,5,20,0,162,32,zone_indeterminee,10
1387,0x15ac000,0x15affff,6.3715,0.0054,0.0013,13,0,4,9,72,84,0,0,0,141,44,zone_indeterminee,10
1388,0x15b0000,0x15b3fff,6.5546,0.0052,0.0018,12,5,1,6,90,101,8,32,0,170,34,zone_indeterminee,10
1389,0x15b4000,0x15b7fff,6.6294,0.0039,0.0007,12,1,7,4,70,79,4,20,0,167,42,zone_indeterminee,10
1390,0x15b8000,0x15bbfff,6.7555,0.0060,0.0032,27,3,15,9,87,95,0,0,0,170,45,zone_indeterminee,10
1391,0x15bc000,0x15bffff,6.5417,0.0059,0.0039,8,2,3,3,110,119,0,0,0,183,44,zone_indeterminee,10
1392,0x15c0000,0x15c3fff,6.5974,0.0059,0.0030,3,1,2,0,110,173,0,0,0,159,25,zone_indeterminee,10
1393,0x15c4000,0x15c7fff,6.5888,0.0068,0.0048,5,0,3,2,89,127,10,40,0,145,36,zone_indeterminee,10
1394,0x15c8000,0x15cbfff,6.5913,0.0032,0.0016,8,4,2,2,42,46,1,4,0,157,24,zone_indeterminee,10
1395,0x15cc000,0x15cffff,6.1690,0.0036,0.0014,2,0,1,1,18,19,0,0,0,174,25,zone_indeterminee,10
1396,0x15d0000,0x15d3fff,6.4924,0.0074,0.0012,16,4,0,12,81,85,0,0,0,163,24,zone_indeterminee,10
1397,0x15d4000,0x15d7fff,6.3893,0.0045,0.0012,6,2,1,3,44,48,0,0,0,244,34,zone_indeterminee,10
1398,0x15d8000,0x15dbfff,6.4561,0.0068,0.0017,32,2,16,14,35,46,0,0,0,162,31,zone_indeterminee,10
1399,0x15dc000,0x15dffff,6.4485,0.0035,0.0062,13,1,11,1,26,30,3,12,0,166,20,zone_indeterminee,10
1400,0x15e0000,0x15e3fff,6.6486,0.0042,0.0001,23,0,12,11,60,69,1,5,0,163,25,zone_indeterminee,10
1401,0x15e4000,0x15e7fff,6.4500,0.0032,0.0007,33,9,22,2,71,72,1,4,0,128,31,zone_indeterminee,10
1402,0x15e8000,0x15ebfff,6.5660,0.0034,0.0008,8,1,2,5,69,73,0,0,0,174,32,zone_indeterminee,10
1403,0x15ec000,0x15effff,6.5987,0.0061,0.0021,11,2,1,8,131,159,0,0,0,155,34,zone_indeterminee,10
1404,0x15f0000,0x15f3fff,6.6536,0.0053,0.0013,28,27,0,1,80,83,0,0,0,149,44,zone_indeterminee,10
1405,0x15f4000,0x15f7fff,6.4519,0.0045,0.0021,11,3,3,5,130,197,6,25,0,172,63,zone_indeterminee,10
1406,0x15f8000,0x15fbfff,6.5706,0.0036,0.0595,7,1,2,4,37,48,1,4,0,162,52,zone_indeterminee,10
1407,0x15fc000,0x15fffff,-0.0000,0.0000,1.0000,0,0,0,0,3,3,0,0,0,148,42,padding_probable,85
1408,0x1600000,0x1603fff,-0.0000,0.0000,1.0000,0,0,0,0,23,115,0,0,0,136,33,padding_probable,85
1409,0x1604000,0x1607fff,-0.0000,0.0000,1.0000,0,0,0,0,7,7,0,0,0,145,35,padding_probable,85
1410,0x1608000,0x160bfff,-0.0000,0.0000,1.0000,0,0,0,0,10,12,0,0,0,144,17,padding_probable,85
1411,0x160c000,0x160ffff,-0.0000,0.0000,1.0000,0,0,0,0,8,8,0,0,0,156,25,padding_probable,85
1412,0x1610000,0x1613fff,-0.0000,0.0000,1.0000,0,0,0,0,5,10,0,0,0,159,22,padding_probable,85
1413,0x1614000,0x1617fff,-0.0000,0.0000,1.0000,0,0,0,0,6,10,0,0,0,225,34,padding_probable,85
1414,0x1618000,0x161bfff,-0.0000,0.0000,1.0000,0,0,0,0,9,23,0,0,0,174,43,padding_probable,85
1415,0x161c000,0x161ffff,-0.0000,0.0000,1.0000,0,0,0,0,5,5,0,0,0,159,23,padding_probable,85
1416,0x1620000,0x1623fff,-0.0000,0.0000,1.0000,0,0,0,0,10,12,0,0,0,159,29,padding_probable,85
1417,0x1624000,0x1627fff,-0.0000,0.0000,1.0000,0,0,0,0,6,6,0,0,0,151,51,padding_probable,85
